Wall time,Step,Value
1688474186.5810492,54124,-620.7454833984375
1688474214.2331636,54242,-620.799072265625
1688474243.850017,54369,-620.7722778320312
1688474267.0659623,54467,-620.850830078125
1688474305.0344872,54626,-620.7589111328125
1688474310.466969,54648,-620.858154296875
1688474320.5101268,54692,-620.7551879882812
1688474326.9608862,54720,-620.7935791015625
1688474347.2765903,54808,-620.751708984375
1688474378.1191602,54938,-620.8120727539062
1688474388.84649,54983,-620.8340454101562
1688474438.8269114,55194,-620.8231811523438
1688474463.958744,55300,-620.8092651367188
1688474464.7017584,55303,-620.7649536132812
1688474470.8991952,55329,-620.8336791992188
1688474477.9543395,55360,-620.8125610351562
1688474520.1116688,55539,-620.7943115234375
1688474521.283537,55544,-620.782470703125
1688474523.2393103,55552,-620.7936401367188
1688474561.3723953,55714,-620.7425537109375
1688474574.0425327,55767,-620.7904663085938
1688474580.917159,55796,-620.802978515625
1688474598.6906857,55871,-620.794677734375
1688474622.0781517,55967,-620.7901611328125
1688474651.685024,56092,-620.8525390625
1688474702.365574,56305,-620.8118896484375
1688474710.024106,56338,-620.7513427734375
1688474720.0085478,56380,-620.7723999023438
1688474732.5300817,56433,-620.8104858398438
1688474750.4092991,56508,-620.7767333984375
1688474753.8265142,56522,-620.753662109375
1688474755.4302278,56529,-620.8395385742188
1688474774.551125,56609,-620.79345703125
1688474817.552383,56788,-620.772705078125
1688474825.4482803,56821,-620.809326171875
1688474833.719175,56857,-620.7777709960938
1688474871.0619166,57000,-620.82177734375
1688474880.553033,57037,-620.7653198242188
1688474932.445117,57238,-620.7827758789062
1688474938.5609133,57262,-620.7476806640625
1688474948.2190144,57300,-620.7804565429688
1688474949.756394,57306,-620.7846069335938
1688474992.084559,57470,-620.8321533203125
1688474995.8992262,57485,-620.7837524414062
1688475004.7375314,57519,-620.8019409179688
1688475067.1258764,57761,-620.7395629882812
1688475095.5139933,57871,-620.8314208984375
1688475151.305838,58091,-620.7874145507812
1688475203.4715872,58296,-620.8108520507812
1688475216.7859554,58347,-620.80615234375
1688475241.7301414,58441,-620.7979736328125
1688475271.729032,58557,-620.7754516601562
1688475285.8462064,58612,-620.8590087890625
1688475293.5699348,58642,-620.7943115234375
1688475294.572355,58646,-620.772216796875
1688475313.7116427,58720,-620.7717895507812
1688475320.710709,58747,-620.7608032226562
1688475325.0980568,58764,-620.8447265625
1688475331.4092417,58789,-620.808837890625
1688475353.266453,58873,-620.7972412109375
1688475390.0870194,59015,-620.808349609375
1688475394.167687,59031,-620.7925415039062
1688475395.7601504,59037,-620.843017578125
1688475454.3465962,59265,-620.8844604492188
1688475466.3878574,59312,-620.82177734375
1688475497.0645857,59433,-620.89013671875
1688475546.2643933,59625,-620.8252563476562
1688475550.3653622,59641,-620.8309936523438
1688475557.9874632,59671,-620.7615356445312
1688475575.1397307,59738,-620.7636108398438
1688475578.7505667,59752,-620.8109130859375
1688475613.9814544,59890,-620.8358764648438
1688475644.4763405,60009,-620.766357421875
1688475664.3049731,60087,-620.755126953125
1688475688.200854,60180,-620.8065185546875
1688475689.7457979,60186,-620.8401489257812
1688475695.422821,60208,-620.745361328125
1688475718.4934478,60298,-620.7938232421875
1688475744.5685568,60399,-620.778564453125
1688475763.8087962,60476,-620.7553100585938
1688475770.756147,60504,-620.806396484375
1688475794.7004719,60597,-620.7954711914062
1688475813.584016,60672,-620.7842407226562
1688475830.0643373,60737,-620.760986328125
1688475864.0412536,60872,-620.7777099609375
1688475902.0065055,61023,-620.8004150390625
1688475927.265685,61123,-620.7667236328125
1688475948.2755916,61206,-620.758544921875
1688475966.1823974,61277,-620.87890625
1688475990.9897168,61374,-620.7886962890625
1688475993.9198442,61386,-620.8297119140625
1688476000.8434587,61414,-620.8348388671875
1688476006.5492084,61439,-620.8286743164062
1688476029.4270637,61535,-620.8727416992188
1688476063.3065176,61681,-620.814697265625
1688476078.8340194,61748,-620.824462890625
1688476170.4621382,62140,-620.7766723632812
1688476176.5009978,62166,-620.7682495117188
1688476189.7675848,62220,-620.8290405273438
1688476229.5781875,62385,-620.8048095703125
1688476261.5607111,62517,-620.7925415039062
1688476268.7484996,62548,-620.7857666015625
1688476270.6683955,62556,-620.813232421875
1688476346.6832106,62875,-620.7925415039062
1688476360.6359198,62934,-620.7680053710938
1688476367.37092,62962,-620.81494140625
1688476381.9190385,63025,-620.8116455078125
1688476428.4812515,63221,-620.76806640625
1688476461.1091049,63359,-620.77880859375
1688476477.5701108,63429,-620.7720336914062
1688476477.8234332,63430,-620.8244018554688
1688476498.2129412,63514,-620.78515625
1688476522.2945797,63615,-620.7639770507812
1688476535.4025471,63669,-620.7903442382812
1688476536.154537,63672,-620.771484375
1688476562.3445415,63782,-620.775634765625
1688476574.6217294,63834,-620.7909545898438
1688476582.370021,63866,-620.8090209960938
1688476612.0442758,63989,-620.8736572265625
1688476634.1701427,64082,-620.780029296875
1688476638.0826867,64099,-620.783935546875
1688476645.2226038,64130,-620.7813110351562
1688476655.528068,64174,-620.8342895507812
1688476668.117415,64226,-620.8322143554688
1688476735.7277184,64512,-620.8215942382812
1688476738.1063612,64522,-620.7736206054688
1688476738.556159,64524,-620.7989501953125
1688476777.1400397,64688,-620.8125610351562
1688476824.7428153,64890,-620.7848510742188
1688476848.35471,64990,-620.79638671875
1688476850.9507716,65001,-620.762939453125
1688476857.4683526,65029,-620.8252563476562
1688476863.5810158,65055,-620.7886352539062
1688476908.3882635,65246,-620.8057250976562
1688476915.1761222,65275,-620.8164672851562
1688476919.3808842,65293,-620.8270263671875
1688476933.2528102,65351,-620.7855834960938
1688476939.4532387,65376,-620.8297119140625
1688476957.7862415,65451,-620.7505493164062
1688476965.2941756,65482,-620.7799682617188
1688476970.5172176,65503,-620.8084716796875
1688476976.49524,65528,-620.7713012695312
1688476994.3415437,65602,-620.800048828125
1688477004.391683,65644,-620.771240234375
1688477020.324102,65710,-620.7962646484375
1688477041.3968115,65797,-620.787353515625
1688477068.2460253,65908,-620.81689453125
1688477078.036887,65949,-620.8075561523438
1688477100.3292792,66041,-620.7749633789062
1688477102.3638413,66050,-620.779052734375
1688477160.5253992,66299,-620.8041381835938
1688477215.6448605,66535,-620.753173828125
1688477242.560924,66648,-620.8418579101562
1688477275.8549423,66788,-620.7666015625
1688477314.6123583,66949,-620.843017578125
1688477321.102014,66977,-620.8524780273438
1688477322.9351156,66985,-620.8367919921875
1688477331.5441065,67022,-620.7897338867188
1688477388.4320672,67270,-620.8699340820312
1688477427.5714622,67441,-620.9165649414062
1688477435.4344473,67475,-620.78662109375
1688477444.4523463,67514,-620.8012084960938
1688477490.3606513,67712,-620.8050537109375
1688477573.3099597,68076,-620.7400512695312
1688477616.145476,68264,-620.7798461914062
1688477616.3658876,68265,-620.805908203125
1688477620.3183289,68282,-620.8616943359375
1688477633.682607,68341,-620.7938232421875
1688477642.291598,68379,-620.7905883789062
1688477653.8816226,68430,-620.8226318359375
1688477672.890818,68513,-620.7787475585938
1688477690.672295,68591,-620.8015747070312
1688477713.5890477,68692,-620.8394775390625
1688477741.7567658,68815,-620.81005859375
1688477768.401555,68930,-620.7914428710938
1688477782.1398377,68989,-620.7614135742188
1688477825.7079875,69172,-620.79052734375
1688477825.9493408,69173,-620.7594604492188
1688477829.0340967,69186,-620.7677612304688
1688477862.1914864,69327,-620.7784423828125
1688477874.2622254,69377,-620.7532958984375
1688477893.514771,69456,-620.7918090820312
1688477898.5327513,69477,-620.7744750976562
1688477933.4614005,69622,-620.8980712890625
1688477942.923113,69663,-620.7913208007812
1688477949.2402298,69690,-620.783447265625
1688477956.509433,69720,-620.7828979492188
1688477975.023951,69799,-620.88037109375
1688477996.2312722,69891,-620.7978515625
1688478001.8711987,69916,-620.7786254882812
1688478051.9189835,70129,-620.7448120117188
1688478128.955411,70459,-620.8070678710938
1688478129.9597266,70463,-620.7935791015625
1688478135.5438027,70487,-620.844970703125
1688478137.1056287,70494,-620.8071899414062
1688478145.560033,70530,-620.807373046875
1688478157.396399,70581,-620.8047485351562
1688478168.2613614,70628,-620.8139038085938
1688478174.942505,70657,-620.7734985351562
1688478234.3048525,70916,-620.7881469726562
1688478253.0442715,70997,-620.8140258789062
1688478316.8527365,71273,-620.8041381835938
1688478326.6764812,71315,-620.8107299804688
1688478354.1819694,71429,-620.7816772460938
1688478363.244748,71468,-620.73876953125
1688478383.6512094,71555,-620.771728515625
1688478389.9593663,71581,-620.7446899414062
1688478416.9931161,71697,-620.8046875
1688478434.1901548,71770,-620.8426513671875
1688478453.406796,71851,-620.8059692382812
1688478466.915692,71907,-620.7872314453125
1688478471.553298,71927,-620.77197265625
1688478479.145008,71958,-620.8207397460938
1688478484.451825,71980,-620.819091796875
1688478492.2320309,72013,-620.7786865234375
1688478498.265905,72038,-620.8049926757812
1688478498.9770045,72041,-620.7939453125
1688478535.8783815,72198,-620.8175048828125
1688478554.2522755,72276,-620.8158569335938
1688478559.046462,72297,-620.8107299804688
1688478559.2868192,72298,-620.8480224609375
1688478559.7645428,72300,-620.7913818359375
1688478583.7624056,72402,-620.7628784179688
1688478584.4844754,72405,-620.796630859375
1688478593.805565,72445,-620.7786865234375
1688478621.2531517,72559,-620.7947387695312
1688478623.00846,72566,-620.8057861328125
1688478661.1834342,72724,-620.8056030273438
1688478697.416597,72874,-620.8787841796875
1688478715.743616,72949,-620.7966918945312
1688478730.5440645,73010,-620.8145141601562
1688478771.7489364,73180,-620.809814453125
1688478805.871655,73319,-620.7796020507812
1688478910.1691763,73749,-620.811767578125
1688478917.7967908,73780,-620.7446899414062
1688478920.2003665,73790,-620.7919921875
1688478921.3832047,73795,-620.8341064453125
1688478932.6979654,73842,-620.8319091796875
1688478944.6707895,73894,-620.8495483398438
1688478946.4849403,73902,-620.7817993164062
1688478951.6401618,73925,-620.8170166015625
1688478959.2348652,73955,-620.8077392578125
1688478973.2564664,74012,-620.7494506835938
1688478981.0875368,74045,-620.7974243164062
1688479003.6658158,74134,-620.8607177734375
1688479016.924382,74188,-620.7703247070312
1688479018.511141,74195,-620.7864990234375
1688479066.264515,74405,-620.772705078125
1688479162.4112763,74796,-620.765380859375
1688479178.4504101,74866,-620.8109130859375
1688479186.7203083,74902,-620.7522583007812
1688479209.2650547,75001,-620.8067626953125
1688479240.5534332,75141,-620.827392578125
1688479247.4649603,75172,-620.7689208984375
1688479309.9220376,75444,-620.7607421875
1688479315.87413,75470,-620.746337890625
1688479319.9402652,75488,-620.7945556640625
1688479338.2612967,75568,-620.8900756835938
1688479352.5909991,75630,-620.7865600585938
1688479368.5722883,75698,-620.800537109375
1688479416.2718055,75905,-620.8162841796875
1688479421.8997643,75929,-620.8284301757812
1688479422.367514,75931,-620.7852172851562
1688479431.058287,75969,-620.7685546875
1688479451.251319,76057,-620.7683715820312
1688479455.8789513,76077,-620.7703857421875
1688479461.2555811,76100,-620.87548828125
1688479488.5865362,76219,-620.7886352539062
1688479537.2953548,76432,-620.7974243164062
1688479549.5904953,76483,-620.7978515625
1688479582.4187586,76627,-620.7669677734375
1688479591.3967865,76668,-620.7581176757812
1688479592.7890658,76674,-620.8609008789062
1688479599.9030526,76706,-620.7781982421875
1688479618.6599226,76791,-620.7525024414062
1688479644.3692112,76907,-620.7521362304688
1688479645.9459975,76914,-620.7982177734375
1688479648.361542,76925,-620.742431640625
1688479682.589397,77074,-620.8047485351562
1688479711.4528596,77199,-620.8516235351562
1688479729.7130568,77277,-620.810302734375
1688479740.9440966,77325,-620.7634887695312
1688479758.7224941,77403,-620.8469848632812
1688479771.7197564,77461,-620.777587890625
1688479777.0205903,77485,-620.767333984375
1688479782.7762072,77510,-620.7706909179688
1688479787.389877,77531,-620.8226318359375
1688479812.9555497,77644,-620.8231811523438
1688479849.1408405,77803,-620.7936401367188
1688479858.9556093,77846,-620.7929077148438
1688479872.2889745,77902,-620.8174438476562
1688479916.0949302,78094,-620.7788696289062
1688479918.1873374,78103,-620.7689208984375
1688479925.6284509,78136,-620.7769165039062
1688479942.5402517,78209,-620.8340454101562
1688479955.2802033,78266,-620.7630004882812
1688480071.0875914,78776,-620.8324584960938
1688480086.4924154,78844,-620.8237915039062
1688480103.6081207,78921,-620.8508911132812
1688480106.8025835,78935,-620.8653564453125
1688480111.1459901,78954,-620.7786865234375
1688480115.7008016,78974,-620.853759765625
1688480122.9175162,79006,-620.7849731445312
1688480148.2318609,79117,-620.7951049804688
1688480192.8252397,79310,-620.8687133789062
1688480194.9336047,79319,-620.79052734375
1688480208.878336,79379,-620.8017578125
1688480217.5661502,79416,-620.7703247070312
1688480218.2852283,79419,-620.7388305664062
1688480221.6329815,79434,-620.7515258789062
1688480258.826499,79598,-620.761474609375
1688480264.2456644,79621,-620.7821655273438
1688480281.5121498,79697,-620.782470703125
1688480307.6229692,79813,-620.7840576171875
1688480313.20903,79838,-620.786865234375
1688480343.8990076,79969,-620.79931640625
1688480345.4079747,79976,-620.7758178710938
1688480350.6689138,79999,-620.7657470703125
1688480350.8853362,80000,-620.8467407226562
