Wall time,Step,Value
1682942797.1450446,572,-324.5146484375
1682942797.5093687,573,-324.53662109375
1682942797.8722155,574,-324.7584533691406
1682942798.2176208,575,-324.4956970214844
1682942798.569505,576,-324.5020446777344
1682942798.9279962,577,-324.4836120605469
1682942799.2788882,578,-324.5243835449219
1682942799.6173089,579,-324.51202392578125
1682942799.961216,580,-324.4864196777344
1682942800.3125877,581,-324.4995422363281
1682942800.655498,582,-324.4980773925781
1682942800.9988933,583,-324.4800109863281
1682942801.3517723,584,-324.4991760253906
1682942801.701274,585,-324.484130859375
1682942802.0581565,586,-324.5420227050781
1682942802.41352,587,-324.62664794921875
1682942802.745475,588,-324.7159118652344
1682942803.1028295,589,-324.4660339355469
1682942803.4836357,590,-324.4790954589844
1682942803.8330145,591,-324.470458984375
1682942804.1908765,592,-324.4855041503906
1682942804.5417652,593,-324.50927734375
1682942804.9011111,594,-324.51739501953125
1682942805.251002,595,-324.4810485839844
1682942805.5993848,596,-324.46759033203125
1682942805.9407892,597,-324.4996032714844
1682942806.2956626,598,-324.4779357910156
1682942806.6400604,599,-324.4837646484375
1682942806.9839685,600,-324.4977111816406
1682942807.3303556,601,-324.4666442871094
1682942807.677258,602,-324.5016784667969
1682942808.0236452,603,-324.4909362792969
1682942808.3655586,604,-324.4882507324219
1682942808.700984,605,-324.4938049316406
1682942809.0578527,606,-324.5425109863281
1682942809.3972611,607,-324.4901123046875
1682942809.7346804,608,-324.5205383300781
1682942810.0775974,609,-324.5225524902344
1682942810.4219913,610,-324.4896240234375
1682942810.7589269,611,-324.4671630859375
1682942811.1122918,612,-324.5010986328125
1682942811.4542065,613,-324.53802490234375
1682942811.792622,614,-324.4888000488281
1682942812.1330335,615,-324.5103759765625
1682942812.485915,616,-324.49334716796875
1682942812.8233354,617,-324.4843444824219
1682942813.168244,618,-324.4889831542969
1682942813.5036721,619,-324.53631591796875
1682942813.856043,620,-324.4888916015625
1682942814.199957,621,-324.49920654296875
1682942814.552326,622,-324.4674072265625
1682942814.89125,623,-324.5198669433594
1682942815.255582,624,-324.49261474609375
1682942815.595505,625,-324.4941711425781
1682942815.9289374,626,-324.5018310546875
1682942816.2868013,627,-324.48223876953125
1682942816.6262138,628,-324.5173034667969
1682942816.9631474,629,-324.50048828125
1682942817.2975826,630,-324.4799499511719
1682942817.6559315,631,-324.4676818847656
1682942818.0177734,632,-324.4826965332031
1682942818.3796244,633,-324.4971618652344
1682942818.7220278,634,-324.50274658203125
1682942819.0464897,635,-324.50091552734375
1682942819.3924012,636,-324.5142822265625
1682942819.7318115,637,-324.4994201660156
1682942820.077713,638,-324.47967529296875
1682942820.4320753,639,-324.5047912597656
1682942820.772,640,-324.5514221191406
1682942821.121381,641,-324.5063171386719
1682942821.4922109,642,-324.4962158203125
1682942821.8266356,643,-324.529052734375
1682942822.180519,644,-327.1748962402344
1682942822.5298953,645,-324.6120300292969
1682942822.868313,646,-324.81231689453125
1682942823.2092304,647,-330.0556640625
1682942823.5566125,648,-375.817626953125
1682942823.9184659,649,-478.8333740234375
1682942824.2568815,650,-379.72601318359375
1682942824.5898314,651,-508.4056396484375
1682942824.9312365,652,-324.56195068359375
1682942825.3030522,653,-324.53875732421875
1682942825.644459,654,-324.53033447265625
1682942826.0063088,655,-324.50311279296875
1682942826.3507054,656,-324.537109375
1682942826.6791599,657,-325.0811767578125
1682942827.0200746,658,-2075.91845703125
1682942827.362475,659,-617.0020141601562
1682942827.702398,660,-1052.2620849609375
1682942828.0507772,661,-671.2503662109375
1682942828.3847191,662,-941.6615600585938
1682942828.7472267,663,-346.1844177246094
1682942829.1030917,664,-646.7808837890625
1682942829.479371,665,-674.9254760742188
1682942829.8289185,666,-1034.71337890625
1682942830.1862595,667,-394.11236572265625
1682942830.5351388,668,-668.9509887695312
1682942830.8845105,669,-1612.5599365234375
1682942831.2204306,670,-1037.6240234375
1682942831.573788,671,-1475.105224609375
1682942831.9097095,672,-749.748779296875
1682942832.260073,673,-1991.4901123046875
1682942832.6039743,674,-1601.2520751953125
1682942832.9553375,675,-1717.8338623046875
1682942833.3002355,676,-700.1863403320312
1682942833.6655538,677,-361.8731384277344
1682942834.0024774,678,-1585.4456787109375
1682942834.3628113,679,-2287.211669921875
1682942834.7156787,680,-767.344970703125
1682942835.06406,681,-1261.15576171875
1682942835.395993,682,-1932.0595703125
1682942835.7244368,683,-2099.64794921875
1682942836.0638418,684,-2217.952880859375
1682942836.4107332,685,-424.081298828125
1682942836.7620964,686,-1869.484375
1682942837.1010156,687,-1913.1383056640625
