Wall time,Step,Value
1688403703.0770783,41155,-5.317101955413818
1688403725.7251472,41245,-5.3113226890563965
1688403732.5740166,41272,-4.553622245788574
1688403750.3888838,41342,-4.41139030456543
1688403767.5192974,41410,-5.013731002807617
1688403788.4433315,41492,-5.053053855895996
1688403800.7451637,41540,-4.8028998374938965
1688403804.7935948,41556,-4.653002738952637
1688403883.1660645,41872,-4.422614574432373
1688403916.4967525,42007,-4.657565116882324
1688403918.2238991,42014,-5.392308712005615
1688403948.013506,42135,-4.429684162139893
1688403953.902199,42159,-4.429180145263672
1688403959.8882122,42183,-4.436211585998535
1688403975.1478186,42245,-4.886855125427246
1688403998.5966456,42340,-5.315839767456055
1688404026.0171432,42451,-4.818572044372559
1688404030.459458,42469,-4.466129779815674
1688404082.1556864,42679,-4.538165092468262
1688404106.260409,42777,-5.393731594085693
1688404152.6305807,42965,-4.414793491363525
1688404156.8270001,42982,-4.797956466674805
1688404166.4158413,43021,-4.9976959228515625
1688404230.1069283,43279,-4.429426670074463
1688404278.874834,43475,-4.551122665405273
1688404289.787973,43519,-4.429157733917236
1688404298.426229,43554,-5.022929668426514
1688404311.7621677,43608,-4.4502434730529785
1688404319.7276425,43640,-4.410251617431641
1688404337.6202614,43712,-4.796962261199951
1688404344.2864776,43739,-4.454901695251465
1688404345.2610354,43743,-4.441311836242676
1688404360.9337094,43806,-4.449094295501709
1688404403.3105836,43977,-4.424830913543701
1688404404.291113,43981,-4.627941131591797
1688404407.5080209,43994,-5.249008655548096
1688404427.239861,44074,-5.549130916595459
1688404428.2513075,44078,-5.317145347595215
1688404437.0441504,44114,-5.328234672546387
1688404458.6911309,44201,-5.322830677032471
1688404460.4138143,44208,-5.214344501495361
1688404471.3527873,44252,-5.403378486633301
1688404484.357064,44305,-5.230164527893066
1688404553.9254417,44586,-4.652585506439209
1688404568.9087367,44646,-4.649595260620117
1688404589.7974648,44730,-4.663122177124023
1688404607.9951518,44803,-4.428205966949463
1688404611.5009637,44817,-5.3122334480285645
1688404648.4717035,44965,-4.422024726867676
1688404683.3398795,45105,-4.419761657714844
1688404733.9496663,45311,-4.4443182945251465
1688404736.183553,45320,-6.585186004638672
1688404749.3619041,45373,-4.421861171722412
1688404782.5199265,45508,-4.449981689453125
1688404791.4160285,45544,-4.548269271850586
1688404819.7676451,45659,-4.440341949462891
1688404864.382785,45840,-4.432133197784424
1688404872.946235,45875,-5.312384128570557
1688404911.9924917,46034,-4.423753261566162
1688404926.1597989,46091,-4.4177703857421875
1688404945.603835,46170,-4.449465751647949
1688404954.598646,46206,-4.4159674644470215
1688404982.848,46319,-4.535089015960693
1688404986.8729286,46335,-4.4145073890686035
1688405006.4383423,46414,-5.618539810180664
1688405027.9638212,46500,-5.3413801193237305
1688405076.9044046,46697,-4.6322021484375
1688405201.1792896,47199,-5.0301713943481445
1688405211.8135335,47242,-4.412027835845947
1688405226.7095637,47302,-4.852162837982178
1688405231.6386428,47322,-4.623963356018066
1688405238.026575,47348,-4.785099506378174
1688405260.3185034,47438,-5.012295246124268
1688405273.1442797,47490,-5.786830902099609
1688405287.994906,47550,-5.157492637634277
1688405296.8166952,47586,-4.415456771850586
1688405309.8439555,47639,-4.409462928771973
1688405310.8334653,47643,-4.408397197723389
1688405314.0523586,47656,-4.427560806274414
1688405317.5809956,47670,-5.291686058044434
1688405323.515554,47694,-4.442917823791504
1688405326.475089,47706,-6.0573225021362305
